,MC,HR,VT,intercept
AL,0.7011727704967075,-0.3083794095197414,0.6145511676402553,0.02184712948382095
AK,2.511556322917893,-0.1550110229975038,-1.4983037718811951,0.23897159330566575
AZ,-0.10616827638265185,0.25581453708630175,0.7909408773895186,0.14719224382515028
AR,-0.005835895684232044,-0.09985531808080594,1.1173362155857425,-0.025779160928929512
CA,-0.2152222827345176,0.1549543579654702,1.1164123250707545,-0.0991948625392618
CO,0.8548901800754979,0.3347247896539548,-0.14866386247686836,-0.05443898420152915
CT,-0.42828612633855456,0.2867948396076472,1.2014982061488424,-0.10778496150260874
DE,-0.5004439995994977,0.5366777083920014,0.8788824136346474,0.12698002713603995
DC,0.5972575194597488,-0.16784741076458543,0.28317171678089065,0.36134115852508675
FL,0.09287357538140352,-0.08310332015744681,0.9693928706805194,0.057889822939469315
GA,0.045090044210203586,0.19153059864984512,0.762214206950576,0.002774354516970279
HI,-0.14037533815260428,0.2908039687526167,0.8537259336638836,0.0031488673346289353
ID,-0.1404214455168379,0.4587153996628188,0.6726542101657214,0.0070589595106096414
IL,-0.13388388807602325,0.1517041086821309,1.0587064768025891,-0.12397376650215608
IN,0.1729706476968331,0.4168827700980581,0.4563355511065148,-0.060998575421717494
IA,0.07386610966467147,0.23398253741373698,0.7031891306659308,-0.026036049876043688
KS,-0.26381962684918975,0.26933160410777546,1.0557708961644987,-0.11437359945818049
KY,-0.03773623875271217,-0.12065008481251582,1.2502138599699584,-0.1313256961153444
LA,-0.4549011392246526,0.07896773731788587,1.4694961636052557,-0.15279751805652575
ME,-0.004305995292541938,0.23462191997667048,0.7960611647181878,-0.05941627401664795
MD,-0.20711620724232602,0.2508674419161063,0.9936804330913774,-0.06251589274637781
MA,-0.20646085619820614,0.09113336781584291,1.1481990498704924,-0.05548021377533585
MI,-0.31362947102580124,-0.05777628772394927,1.3140758895468103,0.07235704059783732
MN,0.29438457813722485,0.1847808332160623,0.51964095447772,0.0018539400152661756
MS,0.18415220635847404,0.30888140294951394,0.496333781489371,0.0012880548233573652
MO,2.0640290555041774,-0.29728220876697675,-1.043994446309324,0.42421959893241246
MT,0.8692746314823963,-0.8684402790235219,1.1515529795053703,-0.11764019220665145
NE,-0.622871275161752,0.5572725537323666,1.1059497009545751,-0.09081367047177591
NV,-0.829784321697326,0.5777360230705622,1.1929742101370335,0.2904602984262179
NH,-0.4337912072693419,0.19785739686630577,1.2650278379697242,-0.03195285469017772
NJ,-0.14724878035811595,0.42614503861362873,0.7503632217885225,-0.061299444555293015
NM,0.10263636657550536,-0.44122682665719126,1.4848121614349696,-0.21448837400130527
NY,0.09062241583811718,0.39705915510399936,0.4448925638260533,0.07435564365763425
NC,1.7907581606855785,0.06790473227617122,-0.9925312221675601,0.24854597859196503
ND,0.8900458741239765,-0.005642640032412716,0.5184879379634084,-0.6772023416415005
OH,0.10869290457443297,0.10752923546426962,0.801126715760764,-0.02666792892208303
OK,0.2477259791857002,0.04807871634879435,0.7836818272127055,-0.1357058805973812
OR,0.23603453849099554,0.48805107675632997,0.280394348152715,0.003218781446343799
PA,1.2500826726044407,-0.03463635755565425,-0.3808968159222901,0.22799415063706552
RI,-0.18816117373619037,0.2897125719484863,0.8801598636865241,0.011096057309806229
SC,-0.022321151413345112,0.411058724052053,0.6212863163437384,0.019809299148950243
SD,-0.06016260467406747,0.20342547732068572,0.917127563233574,-0.07504871966222093
TN,-0.7019045380144067,-0.10028730609214986,1.9117909323354965,-0.19695663265897112
TX,0.11891641162192722,0.41856983409263904,0.5238671270255295,-0.066375638009472
UT,0.11595237934976188,0.26564752662329927,0.6393081367441824,-0.01708559554162359
VT,0.4280459068356089,0.2302416848699338,0.339098241887645,0.017813208828309834
VA,0.30318322746375065,0.3022504832651276,0.4053069496985471,0.0010937023507142651
WA,0.19305439730984197,0.20557367126786064,0.6423303961036937,-0.057069055972696514
WV,1.2770082201909145,0.10794198071169607,-0.44794071966552845,0.053676638062602144
WI,0.2909554816115896,-0.00044130542640852255,0.7315408547151032,-0.037415060734187655
WY,0.7778028034284166,0.380195370601519,-0.07924088928874287,-0.15881536700619225
